pmid,relations
39568362,MESH:D003248!IGKV2D-18!0.6502!Negative_Correlation;MESH:D005767!INSL5!0.9996!Association;MESH:D005767!RXFP4!0.9996!Association;MESH:D003248!RXFP3!0.9995!Association;MESH:D003248!INSL5!0.9997!Association;MESH:D003248!RXFP4!0.9997!Association
39622158,MESH:D005355!USP14!0.9696!Positive_Correlation;MESH:D051436!USP14!0.9973!Positive_Correlation;MESH:D004194!EP300!0.6974!Association;MESH:D051436!UCHL5!0.9968!Positive_Correlation;MESH:D005355!EP300!0.9959!Association;MESH:D005355!UCHL5!0.9918!Positive_Correlation
39689763,MESH:D002292!VIM!0.9364!Association;MESH:D009369!MICALL2!0.9906!Association;MESH:D002292!RAB13!0.7423!Association;MESH:D002292!ACTN4!0.9817!Association;MESH:D009369!RAB13!0.6293!Association;MESH:D002292!MICALL2!0.6658!Association;MESH:D009369!ACTN4!0.9982!Association
39800763,MESH:D008103!CX3CR1!0.9995!Association;MESH:D017093!CD1E!0.9993!Association;MESH:D017093!LOC400499!0.9969!Positive_Correlation;MESH:D017093!CX3CR1!0.8011!Association;MESH:D005355!CX3CR1!0.993!Association;MESH:D008103!TMCO1!0.9996!Association;MESH:D017093!MTHFD2!0.9877!Positive_Correlation;MESH:D008103!CD1E!0.9995!Association;MESH:D017093!TMCO1!0.9995!Association
39814636,MESH:D009369!TPPP3!0.8848!Association;MESH:D000077195!TPPP3!0.9993!Association
39831920,MESH:D018281!C8B!0.9774!Association;MESH:D018281!EPCAM!0.9975!Association;MESH:D018281!ACVR1!0.9997!Association;MESH:D018281!F10!0.9979!Association;MESH:D018281!F13B!0.9942!Association;MESH:D018281!C8A!0.9681!Association;MESH:D018281!MAPK12!0.9457!Association;MESH:D018281!WNT10A!0.5339!Positive_Correlation;MESH:D018281!HOPX!0.9997!Association
39868138,MESH:D063646!NOC2L!0.9995!Association;MESH:D009369!CEBPZ!0.9984!Association;MESH:D063646!CEBPZ!0.9996!Association;MESH:D009369!NOC3L!0.9798!Association;MESH:D063646!NOC3L!0.9995!Association;MESH:D009369!NOC2L!0.9924!Association;MESH:D065703!MAK21!0.8251!Association
39881721,MESH:D004342!PIR!0.9985!Association;MESH:D007249!IL4!0.9994!Association;MESH:D004342!CFP!0.9936!Association;MESH:D004342!SOWAHD!0.8727!Association;MESH:D004342!TNF!0.9716!Positive_Correlation;MESH:D007410!PIR!0.9997!Association;MESH:D004342!TRAPPC2!0.999!Association;MESH:D004342!IL4!0.6383!Positive_Correlation;MESH:D004342!Trappc2!0.9963!Association;MESH:D007410!TRAPPC2!0.9997!Association;MESH:D007410!SOWAHD!0.9997!Association;MESH:D007410!Trappc2!0.9988!Association;MESH:D004342!IL1B!0.9803!Positive_Correlation;MESH:D007249!IL1B!0.9993!Association;MESH:D007410!Ccl19!0.9993!Association;MESH:D007249!TNF!0.9994!Association;MESH:D007410!CFP!0.9997!Association
39917898,MESH:D000077195!ILF2!0.9486!Association;MESH:D009369!ILF2!0.9948!Positive_Correlation;MESH:D000077195!IL10!0.9912!Association;MESH:D000077195!IL36A!0.9979!Association
39919325,MESH:D009369!PTEN!0.9778!Negative_Correlation
39933823,MESH:D008180!C1S!0.9914!Association;MESH:D008180!C8A!0.9975!Association;MESH:D008180!IFIH1!0.9971!Association;MESH:D008180!RNASEH2A!0.998!Association;MESH:D008180!IKZF1!0.9988!Association;MESH:D008180!DDX58!0.9974!Association
39948551,MESH:D001943!GADD45A!0.9989!Association;MESH:D009369!TP53!0.6569!Association;MESH:D001943!WT1!0.9993!Association;MESH:D009369!MYC!0.5772!Association;MESH:D001943!BIRC3!0.9992!Association;MESH:D001943!ARAF!0.9993!Association;MESH:D001943!ENO1!0.9976!Association
39971965,MESH:D004700!CARMN!0.9814!Association
39976036,MESH:D003324!MOCS1!0.9993!Association;MESH:D003324!MMP9!0.9995!Association;MESH:D003324!USP44!0.9994!Association;MESH:D003324!SCML1!0.9994!Association;MESH:D003324!SYNGR4!0.9995!Association;MESH:D003324!SSRP1!0.9995!Association;MESH:D003324!LCE1D!0.9995!Association;MESH:D003324!CACNA1E!0.9995!Association;MESH:D003324!EN2!0.9995!Association;MESH:D003324!GPR78!0.9995!Association;MESH:D003324!ZNF516!0.9995!Association
39989004,MESH:D001749!Ctnnb1!0.9994!Association;MESH:D001749!Scd1!0.9976!Association;MESH:D001749!LRP8!0.6683!Negative_Correlation;MESH:D001749!Lrp8!0.9994!Association
40014188,MESH:D006528!SPP1!0.9989!Association;MESH:D006528!TREM1!0.8315!Association;MESH:D006528!MASP2!0.9982!Association;MESH:D009369!SPP1!0.9627!Positive_Correlation;MESH:D006528!MUC1!0.9708!Association;MESH:D006528!MASP1!0.9994!Association
40019671,MESH:D002583!TGFB1!0.9973!Association;MESH:D002583!CDKN1A!0.9994!Association
40022153,MESH:D029424!LSM2!0.9965!Association;MESH:D055370!LSM2!0.9994!Association;MESH:D007249!LSM2!0.9995!Association
40025527,MESH:C563255!ADAMTS17!0.6374!Association;MESH:C563255!ADAMTSL4!0.7793!Association;MESH:C563255!ASPH!0.963!Association;MESH:C537791!ASPH!0.9994!Association;MESH:C537791!FBN1!0.9994!Association;MESH:C563255!FBN1!0.9994!Association
40029375,MESH:D020181!CLIC4!0.997!Association;MESH:D001249!BAK1!0.9959!Association;MESH:D001249!LRP3!0.8878!Association;MESH:D020181!LRP3!0.7153!Association;MESH:D020181!BAK1!0.9863!Association;MESH:D001249!CLIC4!0.9272!Association
40036186,MESH:D001281!CLU!0.9996!Association;MESH:D001281!APOA2!0.9913!Association;MESH:D001281!APOC1!0.9113!Association;MESH:D001281!APOA1!0.9988!Association;MESH:D001281!APOD!0.9565!Association;MESH:D001281!APOE!0.8455!Association;MESH:D001281!APOB!0.9951!Association
40055377,MESH:D006528!YIPF1!0.9718!Association;MESH:D006528!KHDRBS3!0.8491!Association;MESH:D006528!CDC34!0.6041!Association;MESH:D006528!RAB3B!0.9421!Association;MESH:D006528!DYNLL1!0.9826!Association;MESH:D006528!SLC35G2!0.9936!Association
40068518,MESH:D000090862!IL20!0.9993!Association;MESH:D007249!IL26!0.5656!Positive_Correlation;MESH:D019636!IL24!0.9989!Association;MESH:D009103!IL19!0.9994!Association;MESH:D019636!IL19!0.9909!Association;MESH:D019636!IL26!0.9995!Association;MESH:D000544!IL24!0.9991!Association;MESH:D019636!IL20!0.9996!Association;MESH:D002493!IL20RB!0.9989!Association;MESH:D007249!IL22!0.997!Association;MESH:D007249!IL20!0.9992!Association;MESH:D009103!IL24!0.9996!Association;MESH:D010300!IL24!0.9995!Association;MESH:D009103!IL22!0.9991!Association;MESH:D010300!IL22!0.9996!Association;MESH:D000544!IL22!0.9948!Association;MESH:D002493!IL22RA1!0.9825!Association;MESH:D009410!IL20!0.9985!Association;MESH:D002493!IL20!0.9959!Association;MESH:D019636!IL22!0.9993!Association;MESH:D007249!IL24!0.999!Positive_Correlation
40130165,MESH:D020966!Lama4!0.8455!Association;MESH:D020966!Itgb3!0.8324!Association
40141357,MESH:D052919!GUCY2D!0.9995!Association;MESH:D000853!GUCY2D!0.9932!Association;MESH:D000853!CRB1!0.7943!Association;MESH:D052919!CERKL!0.9996!Association;MESH:D000853!AIPL1!0.8169!Association;MESH:D002386!CERKL!0.9915!Association;MESH:D002386!AIPL1!0.9995!Association;MESH:D002386!GUCY2D!0.9979!Association;MESH:D052919!AIPL1!0.9993!Association;MESH:D002386!CRB1!0.9988!Association;MESH:D052919!CRB1!0.9996!Association;MESH:D058499!GUCY2D!0.6917!Association
40141754,MESH:C535475!UBIAD1!0.9954!Association
40148155,MESH:D005909!FLNC!0.9991!Association;MESH:D005909!MMP2!0.9993!Association;MESH:D005909!MMP9!0.9993!Association;MESH:D005909!FLNA!0.9986!Association
40148707,MESH:D028361!ATP8B2!0.7098!Negative_Correlation;MESH:D050197!ATP8B2!0.6874!Negative_Correlation
40149532,MESH:C536600!CRB1!0.9954!Association;MESH:D000071700!CRB1!0.8784!Association;MESH:D008268!CRB1!0.6227!Association;MESH:D058437!CRB1!0.9996!Association
40171807,MESH:D010190!APOA2!0.9997!Association
40172080,MESH:D000544!Faah!0.9962!Association
40184094,MESH:D018805!MMP9!0.991!Positive_Correlation;MESH:D018805!CTSD!0.9922!Positive_Correlation;MESH:D018805!VIM!0.5473!Association;MESH:D018805!MAPK14!0.996!Positive_Correlation;MESH:D018805!GADD45A!0.9974!Positive_Correlation
40194557,MESH:D010302!GBA!0.8292!Association;MESH:D010300!GBA!0.9666!Association
40202104,MESH:D007249!Rela!0.9601!Association;MESH:D007249!Wee1!0.9849!Association;MESH:D050197!Rela!0.9911!Association;MESH:D007249!Nfkb1!0.9959!Association;MESH:D050197!Wee1!0.9995!Association
30337839,MESH:D002292!PIK3CD-AS1!0.9983!Association;MESH:D002292!MSL3P1!0.9995!Association;MESH:D002292!LINC00520!0.999!Association;MESH:D009369!PIK3CD-AS1!0.9981!Positive_Correlation;MESH:D002292!LINC01559!0.9993!Association;MESH:D009362!PIK3CD-AS1!0.9956!Positive_Correlation;MESH:D002292!TREML3P!0.9996!Association;MESH:D002292!CEACAM22P!0.9994!Association
32482375,MESH:D009369!MIR95!0.8852!Association;MESH:D002292!MIR95!0.9657!Association;MESH:D009369!CCNE2!0.6726!Association
34305934,MESH:D007249!TIRAP!0.9995!Association;MESH:D020275!TIRAP!0.9996!Association
35646684,MESH:D009369!LSM14A!0.7691!Association;MESH:D006528!TENM1!0.7343!Association;MESH:D006528!LSM14A!0.9988!Association;MESH:D009369!PVR!0.9984!Association;MESH:D006528!LSM14B!0.9993!Association;MESH:D009369!CD276!0.999!Association;MESH:D006528!LSM5!0.9996!Association;MESH:D009369!LSM12!0.9995!Association;MESH:D006528!LSM10!0.9994!Association;MESH:D009369!LSM14B!0.9978!Association;MESH:D009369!CD8A!0.9982!Association;MESH:D006528!LSM12!0.9992!Association;MESH:D009369!CD274!0.9991!Association
36249031,MESH:D009369!ZFP69B!0.7112!Association;MESH:D006528!RRM2!0.9989!Association;MESH:D009369!TXNRD1!0.9834!Association;MESH:D009369!SQSTM1!0.991!Association;MESH:D006528!TXNRD1!0.9995!Association;MESH:D009369!SRXN1!0.6348!Association;MESH:D006528!G6PD!0.9956!Association;MESH:D009369!RRM2!0.9945!Association;MESH:D006528!SQSTM1!0.9992!Association;MESH:D006528!ZFP69B!0.9986!Association;MESH:D006528!SRXN1!0.9992!Association
36451823,MESH:D014777!FAM89A!0.9996!Association;MESH:D000071072!FAM89A!0.9997!Association;MESH:D014777!FAM89A!0.9985!Association;MESH:D000071072!FAM89A!0.9975!Association
36819133,MESH:D009362!EPS8L3!0.9995!Association;MESH:D010190!GSK3B!0.9996!Association;MESH:D010190!EPS8L3!0.9961!Association
36844873,MESH:D006528!USP2-AS1!0.9983!Association;OMIM:191181!LINC01224!0.9613!Association;MESH:D006528!LINC01224!0.9988!Association;OMIM:191181!FGF14-AS2!0.9344!Association;MESH:D006528!FGF14-AS2!0.999!Association;MESH:D006528!LINC01138!0.9991!Association;MESH:D006528!LINC01063!0.9988!Association;OMIM:191181!SOCS2-AS1!0.9029!Association;MESH:D006528!SOCS2-AS1!0.9987!Association;MESH:D006528!MIR99AHG!0.9992!Association;OMIM:191181!SLC25A30-AS1!0.9734!Association;MESH:D006528!SLC25A30-AS1!0.9986!Association;OMIM:191181!LINC01138!0.9113!Association;OMIM:191181!LINC01063!0.8979!Association;OMIM:191181!MIR99AHG!0.9976!Association;OMIM:191181!LINC01116!0.6336!Association;MESH:D006528!LINC01116!0.9972!Association;OMIM:191181!KIF25-AS1!0.6063!Association;MESH:D006528!KIF25-AS1!0.9989!Association
36877839,MESH:D063646!OBSCN!0.9789!Association;MESH:D064726!OBSCN!0.9983!Association;MESH:D009362!OBSCN!0.9973!Association;MESH:D009362!OBSCN-AS1!0.998!Negative_Correlation;MESH:D001943!OBSCN!0.9986!Association;MESH:D001943!OBSCN-AS1!0.9442!Negative_Correlation;MESH:D064726!OBSCN-AS1!0.8563!Association
37209868,MESH:D015208!KRT81!0.9751!Association;MESH:D015208!GPR183!0.9531!Association;MESH:D015208!PXDN!0.9572!Association;MESH:D015208!CYP1A1!0.9405!Association
37546893,MESH:D003924!ZNF648!0.9988!Association;MESH:D002318!NOX3!0.9454!Association;MESH:D002318!GTF2H1!0.8688!Association;MESH:D002318!CACNA1E!0.9991!Association;MESH:D002318!HS3ST1!0.9842!Association;MESH:D003924!CACNA1E!0.9993!Association;MESH:D002318!ZNF648!0.9586!Association
37714866,MESH:D002583!MATN1!0.9993!Association;MESH:D008207!MIR200B!0.9725!Positive_Correlation;MESH:D008207!MATN1!0.719!Positive_Correlation;MESH:D009369!PTGDR!0.9989!Association;MESH:D009369!MATN1!0.999!Association;MESH:D002583!MIR200B!0.9995!Association;MESH:D008207!PTGDR!0.8153!Association;MESH:D009369!MIR200B!0.9853!Association;MESH:D002583!PTGDR!0.9994!Association
37723491,MESH:D002311!PRKAA2!0.9995!Association;MESH:D002311!RNF207!0.9995!Association
37775817,MESH:D009369!ATR!0.9354!Association;MESH:D009369!SCARNA2!0.999!Association
37843347,MESH:D015179!PLCE1!0.8445!Association;MESH:D003093!ATP8B2!0.9989!Association;MESH:D003093!IL21R!0.9992!Association;MESH:D003093!SLC4A4!0.996!Association;MESH:D003093!PLCE1!0.9966!Association;MESH:D003093!EPB41L4B!0.9982!Association;MESH:D015179!EPB41L4B!0.8792!Association;MESH:D003093!PLEKHO1!0.9994!Association
38178888,MESH:D020181!DUSP1!0.9994!Association;MESH:D020181!PSAT1!0.9995!Association;MESH:D020181!ELAVL1!0.9993!Association;MESH:D020181!MIR27A!0.9995!Association;MESH:D020181!DRD5!0.6176!Negative_Correlation;MESH:D020181!STMN1!0.9994!Association;MESH:D020181!TSC22D3!0.999!Association;MESH:D020181!MIB1!0.9994!Association;MESH:D020181!TFAP2A!0.6872!Association;MESH:D020181!MYCN!0.9993!Association;MESH:D020181!DDIT3!0.9995!Association;MESH:D020181!LCE2C!0.9995!Association
38425426,MESH:D013964!BRAF!0.9784!Association
38442557,MESH:D008175!CSMD2!0.9996!Association;MESH:D008175!NOTCH1!0.9996!Association;MESH:D008175!SMOC2!0.9995!Association
38467767,MESH:D005910!PSMB2!0.9965!Association;MESH:D009369!PSMB2!0.6861!Positive_Correlation
38612790,MESH:D009364!SNORD113-6!0.9991!Association;MESH:D009362!SNORA7A!0.9973!Association;MESH:D009364!SNORA7A!0.9994!Association;MESH:D009362!SNORD113-6!0.9979!Association;MESH:D009364!SNORA57!0.9996!Association;MESH:D009362!SNORA16A!0.9971!Association;MESH:D006509!SNORD124!0.9909!Positive_Correlation;MESH:D009362!SNORD93!0.9962!Association;MESH:D009362!SNORA57!0.9983!Association;MESH:D009364!SNORD93!0.9984!Association;MESH:D009369!SNORD124!0.6808!Association;MESH:D009364!SNORA16A!0.9991!Association
39217442,MESH:D009369!CD274!0.9975!Association;MESH:D006528!CD274!0.9997!Association;MESH:D006528!MINDY1!0.6541!Association;MESH:D009369!MINDY1!0.8029!Association
39242755,MESH:D009369!MKI67!0.8309!Positive_Correlation;MESH:D002294!HCP5!0.7024!Positive_Correlation;MESH:D002294!PVT1!0.5846!Positive_Correlation;MESH:D009369!TFAP2C!0.9559!Positive_Correlation;MESH:D002294!TFAP2C!0.9995!Association;MESH:D002294!MKI67!0.9996!Association;MESH:D002294!MIR205HG!0.9951!Positive_Correlation;MESH:D009369!TP63!0.9681!Positive_Correlation;MESH:D002294!TP63!0.9995!Association;MESH:D002294!MIAT!0.8778!Positive_Correlation
39406239,MESH:C537985!SYNGAP1!0.9996!Association;MESH:D008607!SYNGAP1!0.9996!Association;MESH:C537985!SRGAP2!0.9989!Association;MESH:D000067877!SYNGAP1!0.9996!Association;MESH:D000067877!SRGAP2!0.8578!Association;MESH:D001321!SYNGAP1!0.9996!Association;MESH:D001321!SRGAP2!0.9995!Association
39414783,MESH:D000086382!Slamf9!0.9817!Positive_Correlation;MESH:D007249!Slamf9!0.9997!Association
39511483,MESH:D009062!AKT1!0.9996!Association;MESH:D009062!SRC!0.9933!Association;MESH:D009062!ITGB5!0.9996!Association;MESH:D009062!LOC101059977!0.9867!Association;MESH:D009062!CTNNB1!0.9995!Association;MESH:D009369!LOC101059977!0.8501!Positive_Correlation;MESH:D009062!PIK3CD!0.9996!Association
39542827,MESH:D006930!Hdac1!0.9973!Association
39557707,MESH:D015179!TAF1B!0.9996!Association;MESH:D015179!RGPD2!0.9995!Association;MESH:D015179!MUC5B!0.9995!Association;MESH:D015179!JAG1!0.9996!Association;MESH:D015179!RGPD4!0.9996!Association;MESH:D015179!KMT2A!0.9996!Association;MESH:D015179!FRG1!0.9997!Association
39609501,MESH:D006528!CYTOR!0.556!Positive_Correlation;MESH:D006528!UCA1!0.9838!Association;MESH:D006528!LINC00853!0.969!Association;MESH:D006528!GAS5!0.978!Association
39662927,MESH:D015228!APOC1!0.9995!Association;MESH:D015228!RGS7!0.9996!Association;MESH:D015228!SIK3!0.9996!Association;MESH:D015228!ALDH1A2!0.9996!Association;MESH:D015228!LPL!0.9992!Association;MESH:D015228!APOA5!0.651!Association
39669628,MESH:C537699!NPHP1!0.9996!Association
39753546,MESH:D030342!VANGL1!0.9983!Association
39797819,MESH:D002658!UBE3A!0.9996!Association;MESH:D002583!UBE3A!0.9996!Association;MESH:D017204!UBE3A!0.9995!Association
39814164,MESH:C563663!BAG3!0.9993!Association;MESH:D012769!BAG3!0.9967!Association
39858540,MESH:C536494!SF3B1!0.5609!Association;MESH:C536494!GNAQ!0.8962!Association;MESH:C536494!SRSF2!0.9857!Association;MESH:C536494!CYSLTR2!0.9978!Association;MESH:C536494!RPL5!0.8251!Association;MESH:C536494!TP53!0.8601!Association;MESH:C536494!GNA11!0.9991!Association;MESH:C536494!FOXO1!0.6859!Association;MESH:C536494!PLCB4!0.9983!Association
39925852,MESH:D012516!ACTB!0.7399!Association;MESH:D012516!OLFML2B!0.646!Association
39934227,MESH:D004194!RAD54B!0.9997!Association
39937575,MESH:D001932!SERBP1!0.9993!Association;MESH:D000544!SERBP1!0.8677!Association;MESH:D019636!SERBP1!0.9987!Association;MESH:D000544!MAPT!0.9996!Association
39937877,MESH:D010195!MIR216A!0.7873!Association;MESH:D055371!MIR216A!0.991!Association;MESH:D008171!Mir216a!0.9136!Association
39968981,MESH:D002583!ILF2!0.9994!Association;MESH:D002583!COPZ1!0.9991!Association
39970057,MESH:D007239!MIR106B!0.9751!Positive_Correlation;MESH:D007239!MIR197!0.9845!Positive_Correlation;MESH:D007239!MIR98!0.9925!Positive_Correlation;MESH:D007239!MIR222!0.9864!Positive_Correlation
39982393,MESH:D052919!CRB1!0.9997!Association;MESH:D052919!CFH!0.999!Association;MESH:D052919!CFI!0.9925!Association;MESH:D058499!CFH!0.9983!Association;MESH:D052919!CFHR2!0.8536!Positive_Correlation;MESH:D007249!CRB1!0.554!Association;MESH:D058499!CRB1!0.9997!Association
39985081,MESH:D012516!AKT1!0.9826!Association;MESH:D012516!HMGCL!0.991!Negative_Correlation;MESH:D012516!ULK1!0.974!Association;MESH:D012516!PIK3CD!0.9396!Association;MESH:D012516!MTOR!0.9321!Association;MESH:D009369!HMGCL!0.6362!Negative_Correlation
39989961,MESH:D003922!C4A!0.5068!Positive_Correlation;MESH:D003922!CFB!0.9864!Association
39991798,MESH:D000544!KCNJ6!0.9995!Association;MESH:D000544!CLIC4!0.9996!Association;MESH:D000544!MAPK1IP1L!0.9996!Association
40041908,MESH:D003093!DFNA34!0.9993!Association;MESH:D003093!PGAM5!0.9935!Association;MESH:D003092!DFNA34!0.9966!Association;MESH:D003092!PGAM5!0.9736!Association;MESH:D003093!NEK7!0.9982!Association;MESH:D003092!NEK7!0.9988!Association
40059822,MESH:D054990!MIR205HG!0.9994!Association
40072551,MESH:D013274!Zfp281!0.8767!Association
40083649,MESH:D025981!PDE6C!0.9993!Association;MESH:D052919!PDE6A!0.9992!Association;MESH:D025981!PDE6A!0.9992!Association;MESH:D025981!USH2A!0.7171!Association;MESH:D052919!RHO!0.9996!Association;MESH:D052919!BEST1!0.9995!Association;MESH:D052919!ABCA4!0.9996!Association;MESH:D025981!BEST1!0.9985!Association;MESH:D025981!ABCA4!0.9984!Association;MESH:D052919!PDE6C!0.9994!Association;MESH:D052919!USH2A!0.9994!Association;MESH:D025981!RHO!0.9989!Association
40085417,MESH:D015535!TNF!0.9968!Positive_Correlation;MESH:D007249!S100A7!0.998!Positive_Correlation;MESH:D015535!IL6!0.9935!Positive_Correlation;MESH:D015535!IL1B!0.9976!Positive_Correlation;MESH:D007249!S100A12!0.9986!Positive_Correlation;MESH:D015535!S100B!0.997!Positive_Correlation;MESH:D015535!PARK7!0.9537!Positive_Correlation;MESH:D015535!S100A7!0.9866!Positive_Correlation
40086518,MESH:D007249!RGS7!0.5736!Negative_Correlation;MESH:D001281!RGS4!0.7546!Association;MESH:D005355!RGS7!0.7278!Negative_Correlation;MESH:D001281!RGS7!0.6476!Association;MESH:D001281!PRKG1!0.9989!Association
40130534,MESH:D006130!DPH2!0.9994!Association;MESH:D005183!DPH2!0.9995!Association;MESH:D013036!DPH2!0.9993!Association;MESH:C536116!DPH2!0.9993!Association;MESH:D001284!DPH2!0.9981!Association;MESH:D019973!DPH2!0.9731!Association;MESH:D002658!DPH2!0.9996!Association;MESH:D056784!DPH2!0.9475!Association;MESH:D012640!DPH2!0.9994!Association;MESH:C536503!DPH2!0.9994!Association;OMIM:616901!DPH2!0.9994!Association;MESH:D057215!DPH2!0.9991!Association;MESH:D009123!DPH2!0.9996!Association
40136419,MESH:D007239!TRAF6!0.5088!Negative_Correlation;MESH:D056660!TRAF6!0.5992!Association;MESH:D007239!TRAF5!0.5624!Association
40140845,MESH:D012878!CLIC4!0.983!Negative_Correlation;MESH:D011471!CLIC4!0.9906!Negative_Correlation;MESH:D013274!CLIC4!0.9841!Negative_Correlation;MESH:D010051!CLIC4!0.9989!Positive_Correlation;MESH:D009369!CLIC4!0.9989!Association
40145454,MESH:D054556!S100A12!0.9987!Association;MESH:D000090882!S100A12!0.9992!Association;MESH:D000090882!MMP9!0.9992!Association;MESH:D008180!MMP9!0.9933!Association;MESH:D008180!S100A12!0.9931!Association;MESH:D054556!MMP9!0.9988!Association;MESH:D006086!MMP9!0.9986!Association
40154001,MESH:D009369!TRIM46!0.9954!Association;MESH:D010190!TRIM46!0.9997!Association;MESH:D010190!ONECUT3!0.6412!Positive_Correlation;MESH:D009369!ONECUT3!0.9825!Negative_Correlation;MESH:D010190!NFKB1!0.9996!Association
40175611,MESH:D012206!Prdm16!0.977!Association;MESH:D012206!Casp1!0.9437!Association;MESH:D012206!Usp10!0.9991!Association;MESH:D012206!Casp3!0.7823!Association
40187376,MESH:D009436!LYVE1!0.9996!Association;MESH:D009436!CTSC!0.9996!Association;MESH:D009436!ITGB2!0.9996!Association;MESH:D009436!FCER1G!0.9996!Association
40189665,MESH:D000077192!UBE2S!0.8409!Association;MESH:D000077192!STC1!0.9444!Association
40194603,MESH:D008180!STAT3!0.9994!Association;MESH:D008180!JAK2!0.9988!Association;MESH:D008180!LCK!0.9957!Association;MESH:D008180!TNFSF13B!0.4996!Association
30155272,MESH:D058627!HYDIN2!0.9997!Association;MESH:D003072!HYDIN2!0.9996!Association
31545650,MESH:D002278!SPEF2!0.9778!Association;MESH:D002925!SPEF2!0.9996!Association;MESH:C537238!HYDIN!0.9997!Association;MESH:D002925!HYDIN!0.9996!Association;MESH:C537238!SPEF2!0.9997!Association;MESH:C536287!SPEF2!0.9991!Association;MESH:D002278!HYDIN!0.9384!Association;MESH:C536287!HYDIN!0.9996!Association;MESH:D007248!SPEF2!0.9995!Association
31788059,MESH:D002294!MKI67!0.9832!Association;MESH:D002294!LINC01561!0.9989!Association;MESH:D002294!LINC01667!0.9978!Association;MESH:D002294!CCNB1!0.7316!Association;MESH:D002294!FOXM1!0.9916!Association;MESH:D002294!C1orf220!0.9976!Association;MESH:D002294!CEP55!0.7259!Association;MESH:D002294!TYMS!0.9863!Association
31949211,MESH:D012162!Fam151b!0.9986!Association
33049985,MESH:D006816!CEP135!0.9996!Association;MESH:D006816!GRAMD1C!0.9969!Association;MESH:D006816!EPS8L3!0.9996!Association;MESH:D006816!PRPF4B!0.9944!Association;MESH:D006816!DCAKD!0.9995!Association;MESH:D006816!TGFB1!0.9992!Association;MESH:D006816!HTT!0.9987!Association;MESH:D006816!ERBB4!0.9984!Association;MESH:D006816!LIN7C!0.9975!Association;MESH:D006816!PRAMEF12!0.9973!Association;MESH:D006816!SOX12!0.9993!Association;MESH:D006816!CACNA1I!0.9996!Association;MESH:D006816!SNRPD3!0.9996!Association;MESH:D006816!MIR22!0.9975!Association;MESH:D006816!HSDL2!0.9996!Association;MESH:D006816!RBM15!0.9995!Association;MESH:D006816!NABP1!0.9855!Association;MESH:D006816!ZFYVE16!0.9992!Association;MESH:D006816!DNAJB14!0.9997!Association;MESH:D006816!BAG5!0.9975!Association;MESH:D006816!UBE2K!0.9905!Association;MESH:D006816!LTN1!0.9995!Association;MESH:D006816!DEK!0.9997!Association;MESH:D006816!FGFR4!0.9953!Association;MESH:D006816!MAP4K3!0.9995!Association;MESH:D006816!SLC30A10!0.9954!Association;MESH:D006816!CNTN6!0.9995!Association;MESH:D006816!STK26!0.9996!Association;MESH:D006816!NUP58!0.9995!Association;MESH:D006816!NRG2!0.993!Association
34298771,MESH:D001943!TBC1D9!0.9992!Association;MESH:D063646!TBC1D9!0.9996!Association;MESH:D064726!TBC1D9!0.9857!Negative_Correlation;MESH:D009369!TBC1D9!0.6801!Negative_Correlation
34671639,MESH:D001943!LINC00393!0.9757!Association;MESH:D001943!OTUD6B!0.961!Association;MESH:D001943!LIPE!0.552!Association;MESH:D001943!LINC01419!0.9726!Association
34944949,MESH:D001749!PDK1!0.9806!Association;MESH:D001749!RALGPS2!0.9997!Association
36091765,MESH:C538320!TP73!0.9996!Association;MESH:D000077192!DISC1!0.9089!Association;MESH:C538320!NBPF26!0.9996!Association;MESH:C538320!AFP!0.9931!Association;MESH:C538320!DFNA37!0.9996!Association;MESH:C538320!DFNA34!0.9997!Association;MESH:C538320!SLC6A9!0.9996!Association;MESH:C538320!RUSC1!0.9996!Association;MESH:D000077192!AFP!0.9199!Association;MESH:C538320!HNRNPR!0.9997!Association;MESH:C538320!CFAP57!0.9996!Association;MESH:D000077192!OR10K1!0.9673!Association;MESH:D000077192!SLC6A9!0.7715!Association;MESH:C538320!PBX1!0.9993!Association;MESH:C538320!OR10K1!0.9996!Association;MESH:C538320!DISC1!0.9996!Association
36116415,MESH:D021441!CELA2A!0.9991!Association;MESH:D021441!KRAS!0.9995!Association;MESH:D021441!COL1A1!0.9994!Association;MESH:D021441!CTRC!0.9982!Association;MESH:D021441!ITGAV!0.9996!Association;MESH:D021441!ITGB1!0.9995!Association;MESH:D021441!COL1A2!0.9995!Association;MESH:D021441!COL3A1!0.9995!Association;MESH:D021441!CTRB2!0.9991!Association;MESH:D021441!SIK1!0.9995!Association;MESH:D021441!TXK!0.9987!Association;MESH:D021441!CELA3A!0.9992!Association;MESH:D021441!SDC1!0.9995!Association;MESH:D021441!REG1A!0.9989!Association;MESH:D021441!CPB1!0.9985!Association;MESH:D021441!PRSS3!0.999!Association;MESH:D021441!CPA2!0.9992!Association;MESH:D021441!CCNB2!0.9994!Association;MESH:D021441!CPA1!0.9991!Association;MESH:D021441!CDC20!0.9995!Association;MESH:D021441!CELA2B!0.9992!Association;MESH:D021441!AURKA!0.9995!Association
36378528,MESH:D000077216!WEE1!0.9996!Association;MESH:D000077216!ODF2L!0.9997!Association;MESH:D009369!ODF2L!0.9962!Association
