pmid,relations
39686771,MESH:D007248!SPATA17!0.5411!Association;MESH:C535850!SPAG17!0.944!Association;MESH:D007248!SPAG17!0.9997!Association
39991535,MESH:D006058!SOX3!0.9997!Association;OMIM:217095!LHX4!0.9995!Association;MESH:D006058!LHX4!0.9997!Association;OMIM:217095!SOX3!0.9972!Association
40036802,MESH:D001281!RAP1A!0.9996!Association;MESH:D005355!RAP1A!0.9997!Association;MESH:D001281!PITX2!0.9995!Association;MESH:D001281!HNF4G!0.9995!Association;MESH:D005355!HNF4G!0.9997!Association
19709766,MESH:D009203!ZNF627!0.5569!Association
39897410,MESH:D010523!COX20!0.9993!Association;MESH:D003072!COX20!0.9995!Association;MESH:D001259!COX20!0.9993!Association;MESH:D030401!COX20!0.9996!Association;MESH:D028361!COX20!0.9997!Association
40340734,MESH:D012214!FCN3!0.963!Association
40354009,MESH:D004476!EDARADD!0.9994!Association;MESH:D000848!EDARADD!0.879!Association;OMIM:614149!EDARADD!0.9995!Association
27764101,MESH:D000544!TM2D3!0.9997!Association;MESH:C000718787!TM2D3!0.9997!Association;MESH:D000544!TM2D3!0.9992!Association
39816537,MESH:D008527!KDELR2!0.9939!Association;MESH:D008527!APC!0.9975!Association;MESH:D008527!PTCH1!0.9977!Association;MESH:D008527!SMARCA4!0.9889!Association;MESH:D008527!CTNNB1!0.9857!Association;MESH:D008527!PTCH2!0.9963!Association;MESH:D008527!GPR161!0.9865!Association;MESH:D008527!BRCA2!0.9979!Association;MESH:D008527!SUFU!0.913!Association
37430141,MESH:D014581!GCSAML!0.9991!Association
40136637,MESH:C535979!CYP21A2!0.6657!Association;MESH:D000312!CYP21A2!0.6701!Association
39471050,MESH:D010146!KCNT2!0.9996!Association;MESH:D010146!SCN9A!0.9977!Association;MESH:D009437!CRP!0.9695!Association;MESH:D009437!TCF7L2!0.9996!Association;MESH:D009437!INS!0.9972!Association;MESH:D009437!LHX8!0.9987!Association;MESH:D009437!OPRM1!0.9997!Association;MESH:D010146!OPRM1!0.9985!Association;MESH:D003929!CRP!0.6572!Association;MESH:D009437!SCN9A!0.9996!Association;MESH:D009437!KCNT2!0.9966!Association;MESH:D003929!KCNT2!0.6195!Association
40119123,MESH:D003811!MIA3!0.7369!Association;MESH:D006331!MIA3!0.7158!Association;MESH:D034381!MIA3!0.9993!Association;MESH:C535792!MIA3!0.9997!Association;MESH:C535858!MIA3!0.9997!Association;MESH:D008607!MIA3!0.9997!Association;MESH:D003922!MIA3!0.9996!Association;MESH:D009765!MIA3!0.9996!Association;MESH:D015160!MIA3!0.9997!Association;MESH:D009140!MIA3!0.9996!Association
34768622,MESH:D002925!DNAI1!0.8047!Association;MESH:D002925!CCDC40!0.9996!Association;MESH:D012857!DNAH11!0.7056!Association;MESH:C563391!C1orf127!0.9995!Association;MESH:C563391!DNAH11!0.9932!Association;MESH:D002925!DNAH11!0.9996!Association;MESH:D002925!C1orf127!0.9995!Association;MESH:D002925!DNAI1!0.9217!Association;MESH:C563391!C1orf127!0.5641!Association;MESH:D012857!DNAI1!0.9012!Association;MESH:C563391!DNAI1!0.926!Association;MESH:D002925!DNAH11!0.6477!Association;MESH:D002925!CCDC40!0.9873!Association;MESH:D002925!C1orf127!0.962!Association
35299963,MESH:D011236!MRPS6!0.9995!Association;MESH:D011236!TRPM3!0.6539!Association;MESH:D011236!CEMIP2!0.6274!Association;MESH:D011236!SLC5A3!0.9994!Association;MESH:D011236!SLC5A3!0.9817!Association
35934917,MESH:D019568!SLC35D1!0.9985!Association;MESH:D056304!SLC35D1!0.6678!Association;MESH:D030342!SLC35D1!0.9615!Association;MESH:D013896!SLC35D1!0.9996!Association;MESH:C536637!SLC35D1!0.9996!Association;MESH:C536637!SLC35D1!0.9962!Association
37076800,MESH:D020767!MTHFR!0.9997!Association;MESH:D020138!MTHFR!0.9996!Association;MESH:D009369!MTHFR!0.9979!Association
39518154,MESH:D009362!ZNF281!0.9996!Association;MESH:D009369!ZNF281!0.8598!Association;MESH:D002583!ZNF281!0.878!Association
40161564,MESH:D018487!NEXN!0.9851!Association;MESH:D006333!NEXN!0.9997!Association;MESH:D009202!NEXN!0.9994!Association;MESH:D002311!NEXN!0.9995!Association
40358131,MESH:C536725!KCNN3!0.9996!Association;MESH:D013285!KCNN3!0.7851!Association;MESH:C564553!KCNN3!0.991!Association
35806402,MESH:D015535!PAG1!0.7547!Association;MESH:D015535!FTO!0.9987!Association;MESH:D015535!CALCRL!0.9945!Association;MESH:D015535!ITLN2!0.9354!Association;MESH:D015535!CALCRL!0.741!Association;MESH:D015535!FTO!0.7475!Association;MESH:D015535!PAG1!0.6433!Association
39904454,MESH:D008228!PADI4!0.9996!Association;MESH:D012128!PADI2!0.9917!Association;MESH:D008228!PADI2!0.9996!Association;MESH:D007249!PADI2!0.699!Association;MESH:D007249!PADI4!0.9765!Association;MESH:D012128!PADI4!0.9658!Association;MESH:D000086382!PADI4!0.9076!Association;MESH:D000086382!PADI2!0.5263!Association;MESH:D045169!PADI4!0.7106!Association
40317378,MESH:D009369!H3-3A!0.9991!Association;MESH:D018212!H3-3A!0.9933!Association;MESH:D009369!H3-3B!0.9726!Association;MESH:D018212!H3-3B!0.3237!Association
38339094,MESH:D009422!MYBPHL!0.9972!Association;MESH:D009422!MVB12B!0.7229!Association;MESH:D009422!RMI2!0.9983!Association;MESH:D009422!RXRA!0.9845!Association
34276799,MESH:C565153!MRPS21!0.9996!Association;MESH:C565153!HLA-DQB1!0.9978!Association;MESH:C565153!HLA-A!0.9978!Association;MESH:C565153!HLA-DQB1!0.619!Association;MESH:C565153!MRPS21!0.9973!Association
38159565,MESH:D008607!PPP1R15B!0.998!Association;MESH:D008831!PPP1R15B!0.972!Association;MESH:D002658!PPP1R15B!0.9916!Association;MESH:D008831!NPY4R!0.7722!Association;MESH:D002658!NPY4R!0.8876!Association;MESH:D008607!NPY4R!0.9792!Association
39253392,MESH:D009202!PARS2!0.9996!Association;MESH:D020739!PARS2!0.9861!Association;MESH:C562695!PARS2!0.9996!Association;MESH:D006333!PARS2!0.9996!Association
24385048,MESH:D003920!MMS22L!0.985!Association;MESH:D007676!LIMK2!0.998!Association;MESH:D003920!APOL3!0.9538!Association;MESH:D007676!APOL3!0.9891!Association;MESH:D007676!OR2L8!0.7841!Association;MESH:D003924!APOL2!0.9989!Association;MESH:D003920!LIMK2!0.9985!Association;MESH:D007676!MMS22L!0.8449!Association;MESH:D007674!APOL2!0.5083!Association;MESH:D003924!APOL1!0.9748!Association;MESH:D003924!APOL3!0.8582!Association;MESH:D003920!APOL2!0.9993!Association;MESH:D003924!LIMK2!0.9985!Association;MESH:D003920!APOL1!0.9952!Association;MESH:D003924!MMS22L!0.987!Association;MESH:D003920!OR2AK2!0.9981!Association;MESH:D007676!OR2AK2!0.9957!Association;MESH:D003924!OR2AK2!0.9972!Association;MESH:D007674!APOL1!0.8226!Association;MESH:D007676!APOL1!0.9982!Association;MESH:D007674!APOL3!0.8893!Association;MESH:D007676!APOL2!0.9976!Association;MESH:D003924!LIMK2!0.6544!Association;MESH:D003920!LIMK2!0.9536!Association;MESH:D007676!LIMK2!0.6422!Association
36543923,MESH:D003704!SH2D5!0.9872!Association;MESH:D000544!ROBO1!0.9995!Association;MESH:D003704!DCBLD1!0.9941!Association;MESH:D000544!SH2D5!0.9147!Association;MESH:D000544!DCBLD1!0.8757!Association;MESH:D000544!TREM2!0.9988!Association;MESH:D000544!APOE!0.9994!Association;MESH:D000544!ABCA7!0.803!Association;MESH:D000544!ARHGAP45!0.3419!Association;MESH:D000544!ROBO1!0.9819!Association;MESH:D000544!LINC02429!0.9608!Association
39280331,MESH:D030342!PLP1!0.9745!Association;MESH:D020371!RAB7B!0.9987!Association;MESH:D020371!PLP1!0.9994!Association
40130534,MESH:D006130!DPH2!0.9994!Association;MESH:D005183!DPH2!0.9995!Association;MESH:D013036!DPH2!0.9993!Association;MESH:C536116!DPH2!0.9993!Association;MESH:D001284!DPH2!0.9981!Association;MESH:D019973!DPH2!0.9731!Association;MESH:D002658!DPH2!0.9996!Association;MESH:D056784!DPH2!0.9475!Association;MESH:D012640!DPH2!0.9994!Association;MESH:C536503!DPH2!0.9994!Association;OMIM:616901!DPH2!0.9994!Association;MESH:D057215!DPH2!0.9991!Association;MESH:D009123!DPH2!0.9996!Association
40244393,MESH:C566121!IRF6!0.9997!Association;MESH:D002971!IRF6!0.9995!Association;MESH:D002972!IRF6!0.9995!Association
40332975,MESH:D051436!COL4A3!0.9997!Association;MESH:D009394!COL4A3!0.9987!Association;MESH:D009394!COL4A5!0.9996!Association;MESH:D007674!COL4A3!0.9965!Association;MESH:D051436!MTHFR!0.9902!Association;MESH:D009394!MTHFR!0.3593!Association
39207003,MESH:D054218!ZMYM4!0.9859!Association;MESH:D054218!RBM10!0.9176!Association;MESH:D009369!ETV6!0.9957!Negative_Correlation;MESH:D054218!ETV6!0.9971!Association
39779339,MESH:C565304!IBA57!0.9997!Association;MESH:D056784!IBA57!0.8451!Association
40035809,MESH:D002285!BRAF!0.6785!Association
40083163,MESH:D001171!CD4!0.9733!Association;MESH:D001171!GATA4!0.9996!Association;MESH:D001171!TP53!0.9997!Association;MESH:D001171!HIPK1!0.9954!Association;MESH:D001171!PML!0.9546!Association;MESH:D001171!PHTF1!0.9264!Association
40158616,MESH:D002386!GJA8!0.9997!Association;MESH:C564596!GJA8!0.9997!Association
40175693,MESH:D023921!SERBP1!0.9861!Association;MESH:D017202!SERBP1!0.9997!Association;MESH:D054059!SERBP1!0.9989!Association;MESH:D001778!SERBP1!0.9997!Association;MESH:D003324!SERBP1!0.998!Negative_Correlation;MESH:D050197!SERBP1!0.9997!Association
40342617,MESH:D000075222!AGT!0.9954!Association;MESH:D000075222!ACE!0.9989!Association;MESH:D000075222!AGTR1!0.9995!Association;MESH:D000075222!CYP11B2!0.9996!Association
26822197,MESH:D009369!ANKRD35!0.999!Association;MESH:D015464!PTCRA!0.9623!Association;MESH:D015464!THSD1!0.9875!Association;MESH:D009369!MORN2!0.9995!Association;MESH:D009369!DNAH9!0.9987!Association;MESH:D009369!THSD1!0.9995!Association;MESH:D015464!TXK!0.7028!Association;MESH:D015464!MORN2!0.9985!Association;MESH:D015464!ANKRD35!0.5954!Association;MESH:D009369!MAGEC1!0.9969!Association;MESH:D009369!TOX3!0.986!Association;MESH:D009369!PTCRA!0.9994!Association;MESH:D015464!THSD1!0.9894!Association;MESH:D009369!ANKRD35!0.999!Association;MESH:D009369!TOX3!0.9985!Association;MESH:D009369!THSD1!0.9989!Association;MESH:D015464!ANKRD35!0.9813!Association;MESH:D015464!TOX3!0.9848!Association;MESH:D009369!MAGEC1!0.9989!Association;MESH:D015464!DNAH9!0.9884!Association;MESH:D009369!PTCRA!0.9987!Association;MESH:D015464!PTCRA!0.9453!Association;MESH:D009369!DNAH9!0.9992!Association;MESH:D015464!MORN2!0.9211!Association;MESH:D015464!MAGEC1!0.9847!Association;MESH:D009369!MORN2!0.9986!Association
37266952,MESH:C537791!ZEB2!0.9979!Association;MESH:D015858!ZC3H11B!0.5988!Association;MESH:D015858!PAX6!0.9995!Association;MESH:D015858!ZEB2!0.9988!Association;MESH:C537791!PAX6!0.9994!Association
39814052,MESH:C535932!ABCD3!0.9997!Association
40277071,MESH:D008659!ITLN1!0.5691!Association;MESH:D009765!NAMPT!0.9993!Association;MESH:D009765!LEP!0.9971!Association;MESH:D050177!SCT!0.9997!Association;MESH:D008659!NAMPT!0.9967!Association;MESH:D009765!SCT!0.9341!Association;MESH:D050197!SCT!0.9752!Association;MESH:D002318!ITLN1!0.9984!Association;MESH:D002318!NAMPT!0.9986!Association;MESH:D008659!ADIPOQ!0.9992!Association;MESH:D009765!ADIPOQ!0.9996!Association;MESH:D002318!GHRL!0.8732!Association;MESH:D008659!LEP!0.9521!Association;MESH:D050197!RETN!0.9871!Association;MESH:D002318!RETN!0.9992!Association;MESH:D008659!SCT!0.6258!Association;MESH:D009765!ITLN1!0.999!Association;MESH:D009765!GHRL!0.9989!Association;MESH:D008659!RETN!0.9836!Association;MESH:D002318!LEP!0.9942!Association;MESH:D050197!ADIPOQ!0.9991!Association;MESH:D002318!ADIPOQ!0.9994!Association;MESH:D009765!RETN!0.9991!Association;MESH:D050197!NAMPT!0.8636!Association;MESH:D050197!ITLN1!0.5756!Association;MESH:D002318!OGDH!0.5684!Association;MESH:D050197!GHRL!0.6092!Association;MESH:D050171!GHRL!0.7692!Association
39700758,MESH:D003638!GJB3!0.999!Association;MESH:D003638!SLC26A4!0.9997!Association;MESH:D003638!RNR1!0.9991!Association;MESH:D003638!GJB2!0.9996!Association;MESH:D006319!SLC26A4!0.7628!Association
40287453,MESH:D011565!S100A7!0.9996!Association;MESH:D015535!AGER!0.9871!Association;MESH:D015535!S100A7!0.996!Association
38617829,MESH:C537200!TMEM240!0.9996!Association;MESH:C536096!TMEM240!0.9997!Association;MESH:D013577!TMEM240!0.6269!Association;MESH:D004421!TMEM240!0.9878!Association;MESH:D020821!TMEM240!0.9997!Association;MESH:D006948!TMEM240!0.9995!Association
39175753,MESH:D000086382!CCHCR1!0.9334!Association;MESH:D001778!LZTFL1!0.9732!Association;MESH:D009765!SLC6A20!0.9964!Association;MESH:D009765!LZTFL1!0.9993!Association;MESH:D000086382!LZTFL1!0.9981!Association;MESH:D000086382!SLC6A20!0.9989!Association;MESH:D000086382!ATP11A!0.8531!Association;MESH:D000086382!THBS3!0.9018!Association;MESH:D000086382!ELF5!0.9604!Association
39629711,MESH:D015179!UPF3A!0.9882!Association;MESH:D015179!BICRA!0.9996!Association;MESH:D015179!CBWD6!0.9984!Association;MESH:D015179!CNTNAP3B!0.9991!Association;MESH:D015179!ABCC4!0.9926!Association;MESH:D015179!PDE4DIP!0.9985!Association;MESH:D015179!CNTN4!0.9932!Association;MESH:D015179!CBWD3!0.9985!Association;MESH:D044483!ABCC4!0.999!Association;MESH:D044483!UPF3A!0.922!Association
39766774,MESH:D050177!TFAP2B!0.7448!Association;MESH:D009765!SLC22A3!0.9977!Association;MESH:D050177!FTO!0.6166!Association;MESH:D009765!ADCY3!0.9869!Association;MESH:D009765!FTO!0.9437!Association;MESH:D009765!GPR61!0.9917!Association;MESH:D009765!CLOCK!0.7625!Association;MESH:D050177!SLC22A3!0.6775!Association;MESH:D009765!TFAP2B!0.999!Association;MESH:D050177!GPR61!0.9468!Association;MESH:D050177!CLOCK!0.8554!Association;MESH:D050177!ADCY3!0.7918!Association
40282317,MESH:D055947!TGFB2!0.9993!Association
36451823,MESH:D014777!FAM89A!0.9996!Association;MESH:D000071072!FAM89A!0.9997!Association;MESH:D014777!FAM89A!0.9985!Association;MESH:D000071072!FAM89A!0.9975!Association
37675463,OMIM:616901!DPH1!0.9883!Association;OMIM:616901!DPH5!0.6514!Association;OMIM:616901!DPH2!0.9741!Association
39868263,MESH:D012174!DHDDS!0.9918!Association;MESH:C537612!DHDDS!0.9985!Association;MESH:C537612!Dhdds!0.9994!Association;MESH:D012174!Dhdds!0.9991!Association;MESH:D012164!Dhdds!0.9996!Association;MESH:D012162!DHDDS!0.9974!Association;MESH:D012162!Dhdds!0.9965!Association
32540412,MESH:D006973!VAV3!0.9995!Association;MESH:D006973!VAV3-AS1!0.9992!Association;MESH:D006973!VAV3!0.9992!Association;MESH:D006973!AGBL4!0.999!Association
34576089,MESH:D002658!SLC25A36!0.9985!Association;MESH:D028361!Slc25a36!0.9997!Association;MESH:D006130!SLC25A36!0.8728!Association;MESH:D007153!SLC25A36!0.9188!Negative_Correlation;MESH:D006946!SLC25A36!0.698!Association;MESH:D007037!SLC25A36!0.9702!Association;MESH:D007153!SLC25A36!0.7951!Association
39209150,MESH:D002313!TAF1A!0.9997!Association;MESH:D009202!TAF1A!0.9997!Association;MESH:D020821!TAF1A!0.9997!Association;MESH:D000081207!TAF1A!0.5281!Association
40156064,MESH:D056151!OBSCN!0.9996!Association
34089082,MESH:D001261!PRSS23!0.9936!Association;MESH:D001261!TLR7!0.9795!Association;MESH:D001261!IL10!0.9483!Association;MESH:D001261!MAFG!0.5631!Association;OMIM:162000!SLC6A19!0.9925!Association;MESH:D000086382!APOL1!0.9994!Association;OMIM:162000!IL10!0.9583!Association;MESH:D001261!AGTRAP!0.9933!Association;OMIM:162000!SWT1!0.9715!Association;OMIM:162000!GTF2H5!0.9472!Association;OMIM:162000!MAFG!0.7168!Association;MESH:D001261!BRF1!0.9826!Association;MESH:D001261!IL6!0.9483!Association;MESH:D001261!SWT1!0.9535!Association;OMIM:162000!TLR7!0.9471!Association;OMIM:162000!PRSS23!0.9736!Association;MESH:D001261!TRAF3!0.9924!Association;OMIM:162000!AGTRAP!0.9859!Association;MESH:D001261!SLC6A19!0.9981!Association;OMIM:162000!TRAF3!0.9852!Association;MESH:D058186!APOL1!0.9994!Association;MESH:D001261!MED12L!0.973!Association;MESH:D001261!HES2!0.989!Association;OMIM:162000!BRF1!0.9525!Association;MESH:D001261!GTF2H5!0.9923!Association;MESH:D058186!AGTRAP!0.5469!Association;MESH:D001261!CCL5!0.9937!Association;OMIM:162000!IL18!0.9583!Association;MESH:D007674!APOL1!0.9997!Association;OMIM:162000!HES2!0.9493!Association;MESH:D001261!IL18!0.9483!Association;OMIM:162000!MED12L!0.8788!Association;OMIM:162000!IL6!0.9583!Association;OMIM:162000!CCL5!0.9931!Association;MESH:D051436!APOL1!0.4973!Association;MESH:D058186!MIR6741!0.9537!Association;MESH:D051436!MIR6741!0.621!Association;MESH:D007674!MIR6741!0.3794!Association
39919745,MESH:D008175!GUK1!0.9997!Association;MESH:D008175!ALK!0.9996!Association;MESH:D009369!ALK!0.9995!Association;MESH:D009369!GUK1!0.9991!Association
40134720,MESH:D009202!TNNI3K!0.9996!Association;MESH:D020388!DMD!0.9898!Association;MESH:D020388!TNNI3K!0.9971!Association;MESH:D006333!TNNI3K!0.9916!Association
40150819,MESH:D012600!EMC1!0.9996!Association;MESH:D019066!EMC10!0.9988!Association;MESH:D008831!EMC10!0.9993!Association;MESH:D005885!EMC1!0.9995!Association;MESH:D008607!EMC10!0.9997!Association;MESH:D002658!EMC10!0.9996!Association;MESH:C565579!EMC10!0.9996!Association;MESH:D030342!EMC10!0.6414!Association;MESH:D012640!EMC10!0.9996!Association;MESH:D007674!EMC10!0.9995!Association;MESH:D012600!EMC10!0.7834!Association;MESH:D005885!EMC10!0.9791!Association
40182349,MESH:D001927!OSBPL9!0.9982!Association;MESH:C535714!OSBPL9!0.9996!Association;MESH:C562568!OSBPL9!0.9997!Association;MESH:D006849!OSBPL9!0.9997!Association;MESH:D008607!OSBPL9!0.9994!Association;MESH:D001176!OSBPL9!0.9995!Association
39776042,MESH:C562707!TBX19!0.9996!Association;MESH:C562707!PITX1!0.9829!Association
39982638,MESH:D003711!TMEM63A!0.8421!Negative_Correlation
40006034,MESH:D064420!OPRD1!0.9997!Association;MESH:D010146!OPRD1!0.9997!Association;MESH:D010146!OPRM1!0.9997!Association;MESH:D015179!OPRD1!0.9995!Association;MESH:D064420!OPRM1!0.9997!Association;MESH:D015179!OPRM1!0.9996!Association
40259910,MESH:D001943!ATM!0.9973!Association;MESH:D001943!BRCA3!0.993!Association;MESH:D001943!BRCA2!0.9993!Association;MESH:D001943!BRCA1!0.9983!Association
40133993,MESH:D001249!ADSS2!0.9997!Association
39547509,MESH:D004915!LIPT1!0.9996!Association;MESH:D000756!LIPT1!0.9997!Association
39711511,MESH:D000544!SQSTM1!0.7282!Association;MESH:D020961!SQSTM1!0.9001!Negative_Correlation;MESH:D010300!TRIM33!0.9991!Association;MESH:D003072!C4A!0.8072!Association;MESH:D003072!BGN!0.9796!Association;MESH:D003072!C4B!0.9542!Association;MESH:D010300!SLC7A11!0.9991!Association;MESH:D020961!TRIM33!0.9994!Association;MESH:D020961!SLC7A11!0.9994!Association;MESH:D003072!DCN!0.8648!Association
40128408,MESH:D007249!ARF1!0.9996!Association;MESH:D006969!ARF1!0.9997!Association;MESH:D007249!STING1!0.9997!Association;MESH:D007249!CGAS!0.9994!Association
31832568,MESH:D065626!ANO3!0.9994!Association;MESH:D011537!ANO5!0.9994!Association;MESH:D005234!ANO3!0.9996!Association;MESH:D007249!CELA3B!0.9976!Association;MESH:D007249!TDRD10!0.7736!Association;MESH:D065626!CELA3B!0.9995!Association;MESH:D011537!CELA3B!0.8009!Association;MESH:D065626!TDRD10!0.9994!Association;MESH:D065626!NR1H4!0.8289!Association;MESH:D065626!CHRNB2!0.9776!Association
40070030,MESH:D011537!ELOVL1!0.9997!Association;MESH:C535878!ELOVL1!0.9997!Association
40235333,MESH:D015179!MIR3117!0.999!Association;MESH:D009369!HOTAIR!0.9993!Association;MESH:D009369!MIR3117!0.9991!Association;MESH:D015179!HOTAIR!0.9984!Association;MESH:D009362!MIR3117!0.9997!Association;MESH:D009362!HOTAIR!0.9996!Association
40286389,MESH:D000080983!AKT1!0.9997!Association;MESH:D013577!TP53!0.9997!Association;MESH:D010198!SLC30A7!0.9919!Association;MESH:D000080983!TP53!0.9996!Association;MESH:D013577!SLC30A7!0.9993!Association;MESH:D000080984!SLC30A7!0.9997!Association;MESH:D000080984!TP53!0.9992!Association;MESH:D013577!AKT1!0.9291!Association
30529582,MESH:D015179!PRICKLE1!0.8935!Association;MESH:D015179!CTNNB1!0.6915!Association;MESH:D015179!KLF5!0.8748!Association;MESH:D015179!L1TD1!0.8613!Association;MESH:D015179!PPP1R21!0.875!Association;MESH:D015179!NOTCH4!0.9642!Association;MESH:D015179!GLP2R!0.8934!Association;MESH:D015179!EFCAB2!0.7855!Association
35282124,MESH:D015419!CPT1C!0.999!Association;MESH:D015419!DNAJC16!0.9994!Association;MESH:D015419!SPAST!0.9993!Association;MESH:D015419!CPT1C!0.8151!Association;MESH:D015419!DNAJC16!0.6033!Association
36517806,MESH:D009369!TSNAX!0.4954!Association
38540416,MESH:D005235!CTNNB1!0.9601!Association;MESH:D005235!ALPK2!0.6167!Association
29107163,MESH:D002532!LOXL2!0.9989!Association;MESH:C536041!LOXL2!0.9995!Association;MESH:D002532!LOXL2!0.996!Association;MESH:C536041!LOXL2!0.8837!Association
36736852,MESH:D005642!LINC00970!0.9641!Association;MESH:D005642!ATP1B1!0.7887!Association
37958695,MESH:D007239!FCGR2C!0.9975!Association;MESH:D008288!FCGR2A!0.9978!Association;MESH:D007239!FCGR3A!0.9938!Association;OMIM:248310!FCGR1A!0.9996!Association;MESH:D007239!FCGR2B!0.8717!Association
39974899,MESH:D003550!Cftr!0.9962!Association;MESH:D003550!BEST4!0.9992!Association;MESH:D003550!CFTR!0.9932!Association
40220483,MESH:D000749!SLC19A2!0.9585!Association;MESH:C536510!SLC19A2!0.9992!Association;MESH:D006319!SLC19A2!0.9748!Association;MESH:D003920!SLC19A2!0.9988!Association
40331653,MESH:C536334!CASQ2!0.9997!Association;MESH:D017180!CASQ2!0.9997!Association;MESH:D006331!CASQ2!0.9096!Association;MESH:D013575!CASQ2!0.9995!Association;MESH:D016757!CASQ2!0.5123!Association
40335422,MESH:D009765!LEPR!0.9996!Association
25811265,OMIM:181800!SPATA21!0.9991!Association;OMIM:181800!CDH13!0.9966!Association;OMIM:181800!BIN1!0.9995!Association;OMIM:181800!SETBP1!0.999!Association;OMIM:181800!SPATA21!0.6293!Association;OMIM:181800!CDH13!0.579!Association;OMIM:181800!LINC01478!0.6951!Association
31175347,MESH:D020521!ZNF589!0.5497!Association;MESH:D020521!DOT1L!0.5673!Association;MESH:D020521!C1orf167!0.7003!Association;MESH:D020521!GOSR2!0.7376!Association
37329887,MESH:D009765!CD36!0.9924!Association
40056411,MESH:D015430!FTO!0.9996!Association;MESH:D009765!FTO!0.9997!Association;MESH:D019042!FMN2!0.9727!Association;MESH:D019042!FTO!0.7966!Association
29050564,MESH:D001281!MYH6!0.9617!Association;MESH:D001281!PLEC!0.9997!Association;MESH:D001281!MYL4!0.9957!Association;MESH:D001281!LINC01142!0.9996!Association;MESH:D001281!METTL11B!0.9968!Association;MESH:D001281!PLEC!0.7195!Association
35118119,MESH:D009369!MUC12!0.9686!Association;MESH:D009369!SOX2!0.9981!Association;MESH:D006528!TP53!0.9981!Association;MESH:D009369!TERT!0.9974!Association;MESH:D009369!MUC16!0.932!Association;MESH:D009369!FGF3!0.9983!Association;MESH:D009369!MUC4!0.8307!Association;MESH:D006528!TP53!0.998!Association
37516009,MESH:D001477!KCNJ1!0.9988!Association;MESH:C537652!SLC12A1!0.9993!Association;MESH:C537653!CLCNKB!0.9989!Association;MESH:C537652!KCNJ1!0.9994!Association;MESH:D001477!SLC12A1!0.9958!Association;MESH:D001477!CLCNKB!0.9902!Association;MESH:C537653!KCNJ1!0.5329!Association;MESH:C537652!CLCNKB!0.9995!Association
19056482,MESH:D051436!GNB3!0.996!Association;MESH:D051436!AGTR1!0.9971!Association;MESH:D051436!APOE!0.9997!Association;MESH:D024821!APOE!0.9995!Association;MESH:D051436!OR13G1!0.9994!Association;MESH:D051436!CPB2!0.9951!Association;MESH:D051436!APOE!0.9856!Association;MESH:D024821!APOE!0.996!Association
32408759,MESH:D002971!Ubb!0.9668!Association;MESH:D002971!HSD11B1-AS1!0.7607!Association
35018451,MESH:D012878!MGC27382!0.7538!Association;MESH:D012878!ZFP90!0.5695!Association;MESH:D015212!DUSP22!0.9631!Association;MESH:D015212!GIPC2!0.9562!Association;MESH:D015212!BACH2!0.998!Association;MESH:D015212!PTPN22!0.9982!Association;MESH:D012878!PTPN22!0.9945!Association;MESH:D015212!MGC27382!0.7494!Association;MESH:D015212!ZFP90!0.9561!Association;MESH:D015212!MMP24!0.8022!Association;MESH:D012878!CPEB4!0.998!Association;MESH:D012878!MMP24!0.999!Association;MESH:D015212!CPEB4!0.9957!Association;MESH:D012878!IRF4!0.9985!Association;MESH:D012878!GIPC2!0.9458!Association;MESH:D012878!IL2RA!0.9701!Association;MESH:D012878!PROCR!0.7548!Association;MESH:D015212!PROCR!0.9809!Association;MESH:D012878!DUSP22!0.9977!Association;MESH:D012878!BACH2!0.9982!Association;MESH:D012878!ZFP90!0.6722!Association;MESH:D012878!PROCR!0.7318!Association;MESH:D012878!IL2RA!0.6771!Association;MESH:D012878!CPEB4!0.9898!Association;MESH:D015212!CPEB4!0.5658!Association;MESH:D012878!BACH2!0.9843!Association;MESH:D012878!PTPN22!0.9921!Association
36982708,MESH:D005901!CHCHD6!0.9991!Association;MESH:D005901!KCTD18!0.9994!Association;MESH:D005901!UPK1A!0.9993!Association;MESH:D005901!TTC28!0.9987!Association;MESH:D000437!CREB1!0.8219!Association;MESH:D001523!CREB1!0.708!Association;MESH:D005901!ADAMTS5!0.9994!Association;MESH:D005901!OR10A6!0.999!Association;MESH:D005901!OR2W3!0.9971!Association;MESH:D000544!CREB1!0.9272!Association;MESH:D005901!SAXO2!0.9996!Association;MESH:D005901!CEP295!0.9983!Association;MESH:D005901!ZMAT4!0.3762!Association;MESH:D000544!ZMAT4!0.984!Association
37719141,MESH:D006948!VPS45!0.9446!Association
39348862,MESH:D004760!SIRPA!0.9995!Association;MESH:D016269!RBM8A!0.9994!Association;MESH:D005512!IGHE!0.9978!Association;MESH:D015212!ATG16L1!0.9996!Association;MESH:C536940!RBM8A!0.9996!Association;MESH:D004760!RBM8A!0.9993!Association;MESH:D004760!ATG16L1!0.9995!Association;MESH:D004760!DGKZ!0.9261!Association;MESH:D005512!FLG!0.9972!Association
40293396,MESH:D001284!ABCA4!0.5605!Association;MESH:D000080362!ABCA4!0.9987!Association
